,Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
342,129,6,-7.4,64,0.7,906,Winter,No Holiday,Yes,15,12,2017
343,285,7,-7.0,63,0.6,865,Winter,No Holiday,Yes,15,12,2017
344,658,8,-6.6,64,1.1,791,Winter,No Holiday,Yes,15,12,2017
345,330,9,-5.9,60,0.6,691,Winter,No Holiday,Yes,15,12,2017
346,221,10,-4.6,52,0.8,648,Winter,No Holiday,Yes,15,12,2017
347,279,11,-2.9,46,1.0,809,Winter,No Holiday,Yes,15,12,2017
348,309,12,-2.5,43,0.7,895,Winter,No Holiday,Yes,15,12,2017
349,325,13,-1.6,40,0.3,868,Winter,No Holiday,Yes,15,12,2017
350,329,14,-0.7,39,0.8,826,Winter,No Holiday,Yes,15,12,2017
351,342,15,0.1,35,1.5,946,Winter,No Holiday,Yes,15,12,2017
352,354,16,0.0,37,0.6,994,Winter,No Holiday,Yes,15,12,2017
353,464,17,-0.2,39,0.8,1016,Winter,No Holiday,Yes,15,12,2017
354,682,18,0.1,43,0.9,1485,Winter,No Holiday,Yes,15,12,2017
355,451,19,0.6,41,1.2,1550,Winter,No Holiday,Yes,15,12,2017
356,320,20,0.9,42,1.2,1113,Winter,No Holiday,Yes,15,12,2017
357,300,21,0.7,47,2.7,1283,Winter,No Holiday,Yes,15,12,2017
358,296,22,-0.1,49,2.0,870,Winter,No Holiday,Yes,15,12,2017
359,247,23,-1.3,60,2.5,792,Winter,No Holiday,Yes,15,12,2017
360,217,0,-2.6,73,3.4,787,Winter,No Holiday,Yes,16,12,2017
361,302,1,-3.4,76,2.9,582,Winter,No Holiday,Yes,16,12,2017
362,228,2,-4.1,73,2.1,567,Winter,No Holiday,Yes,16,12,2017
363,129,3,-4.5,71,1.6,651,Winter,No Holiday,Yes,16,12,2017
364,80,4,-5.0,70,2.7,702,Winter,No Holiday,Yes,16,12,2017
365,45,5,-5.6,72,2.0,662,Winter,No Holiday,Yes,16,12,2017
366,66,6,-6.1,69,2.9,765,Winter,No Holiday,Yes,16,12,2017
367,90,7,-6.7,64,2.1,977,Winter,No Holiday,Yes,16,12,2017
368,190,8,-7.3,62,2.6,1112,Winter,No Holiday,Yes,16,12,2017
369,195,9,-7.2,47,2.8,1724,Winter,No Holiday,Yes,16,12,2017
370,201,10,-6.2,42,2.3,1893,Winter,No Holiday,Yes,16,12,2017
371,239,11,-5.2,30,4.0,1991,Winter,No Holiday,Yes,16,12,2017
372,252,12,-4.1,28,3.8,1998,Winter,No Holiday,Yes,16,12,2017
373,296,13,-3.7,23,4.0,1980,Winter,No Holiday,Yes,16,12,2017
374,292,14,-3.4,22,4.3,1966,Winter,No Holiday,Yes,16,12,2017
375,291,15,-3.3,22,5.0,2000,Winter,No Holiday,Yes,16,12,2017
376,258,16,-3.3,24,3.5,2000,Winter,No Holiday,Yes,16,12,2017
377,277,17,-4.6,26,2.6,2000,Winter,No Holiday,Yes,16,12,2017
378,212,18,-5.3,28,3.5,2000,Winter,No Holiday,Yes,16,12,2017
379,173,19,-6.0,32,2.4,2000,Winter,No Holiday,Yes,16,12,2017
380,143,20,-6.6,37,3.4,2000,Winter,No Holiday,Yes,16,12,2017
381,159,21,-7.1,39,3.2,2000,Winter,No Holiday,Yes,16,12,2017
382,155,22,-7.6,41,1.6,2000,Winter,No Holiday,Yes,16,12,2017
383,142,23,-8.0,41,2.2,2000,Winter,No Holiday,Yes,16,12,2017
384,175,0,-8.1,41,2.0,2000,Winter,No Holiday,Yes,17,12,2017
385,146,1,-8.4,40,1.6,2000,Winter,No Holiday,Yes,17,12,2017
386,132,2,-8.7,40,2.8,2000,Winter,No Holiday,Yes,17,12,2017
387,100,3,-9.0,40,3.1,2000,Winter,No Holiday,Yes,17,12,2017
388,41,4,-9.5,40,1.9,2000,Winter,No Holiday,Yes,17,12,2017
389,31,5,-9.7,41,3.1,2000,Winter,No Holiday,Yes,17,12,2017
390,39,6,-9.9,42,2.3,2000,Winter,No Holiday,Yes,17,12,2017
391,53,7,-10.2,42,2.3,2000,Winter,No Holiday,Yes,17,12,2017
392,94,8,-10.7,43,0.9,2000,Winter,No Holiday,Yes,17,12,2017
393,122,9,-10.5,38,1.1,1950,Winter,No Holiday,Yes,17,12,2017
394,142,10,-8.5,31,1.5,1997,Winter,No Holiday,Yes,17,12,2017
395,189,11,-7.2,29,1.8,1926,Winter,No Holiday,Yes,17,12,2017
396,216,12,-4.9,25,2.6,1966,Winter,No Holiday,Yes,17,12,2017
397,223,13,-4.5,25,3.2,1989,Winter,No Holiday,Yes,17,12,2017
398,268,14,-3.2,26,3.1,1933,Winter,No Holiday,Yes,17,12,2017
399,278,15,-2.5,28,2.0,2000,Winter,No Holiday,Yes,17,12,2017
400,256,16,-2.7,31,2.3,2000,Winter,No Holiday,Yes,17,12,2017
401,266,17,-3.8,35,2.4,2000,Winter,No Holiday,Yes,17,12,2017
402,204,18,-4.7,37,1.8,2000,Winter,No Holiday,Yes,17,12,2017
403,157,19,-5.6,39,1.1,2000,Winter,No Holiday,Yes,17,12,2017
404,166,20,-6.0,42,0.8,2000,Winter,No Holiday,Yes,17,12,2017
405,168,21,-6.5,45,0.7,2000,Winter,No Holiday,Yes,17,12,2017
406,172,22,-6.6,50,0.6,1990,Winter,No Holiday,Yes,17,12,2017
407,138,23,-6.9,53,0.7,2000,Winter,No Holiday,Yes,17,12,2017
408,151,0,-5.9,50,0.6,2000,Winter,No Holiday,Yes,18,12,2017
409,97,1,-5.3,48,0.4,1664,Winter,No Holiday,Yes,18,12,2017
410,38,2,-5.0,65,0.4,990,Winter,No Holiday,Yes,18,12,2017
411,32,3,-5.3,76,1.0,767,Winter,No Holiday,Yes,18,12,2017
412,29,4,-5.4,81,0.7,270,Winter,No Holiday,Yes,18,12,2017
413,27,5,-5.3,81,0.9,923,Winter,No Holiday,Yes,18,12,2017
414,45,6,-5.2,85,0.9,271,Winter,No Holiday,Yes,18,12,2017
415,96,7,-5.0,85,0.7,186,Winter,No Holiday,Yes,18,12,2017
416,146,8,-4.6,86,1.2,508,Winter,No Holiday,Yes,18,12,2017
417,52,9,-4.3,89,1.0,59,Winter,No Holiday,Yes,18,12,2017
418,36,10,-3.7,87,1.0,541,Winter,No Holiday,Yes,18,12,2017
419,44,11,-2.9,85,1.2,243,Winter,No Holiday,Yes,18,12,2017
420,62,12,-1.8,83,1.2,351,Winter,No Holiday,Yes,18,12,2017
421,76,13,-0.9,84,1.2,333,Winter,No Holiday,Yes,18,12,2017
422,116,14,0.5,76,0.9,364,Winter,No Holiday,Yes,18,12,2017
423,137,15,1.6,73,0.9,421,Winter,No Holiday,Yes,18,12,2017
424,181,16,1.8,76,0.8,410,Winter,No Holiday,Yes,18,12,2017
425,175,17,0.4,84,0.8,317,Winter,No Holiday,Yes,18,12,2017
426,281,18,0.0,88,0.6,277,Winter,No Holiday,Yes,18,12,2017
427,198,19,1.3,65,1.1,1122,Winter,No Holiday,Yes,18,12,2017
428,165,20,3.3,65,3.2,1172,Winter,No Holiday,Yes,18,12,2017
429,148,21,2.8,73,2.4,831,Winter,No Holiday,Yes,18,12,2017
430,160,22,1.5,82,2.4,537,Winter,No Holiday,Yes,18,12,2017
431,128,23,0.1,81,2.9,551,Winter,No Holiday,Yes,18,12,2017
432,122,0,-1.0,73,2.3,881,Winter,No Holiday,Yes,19,12,2017
433,122,1,-2.0,72,0.8,979,Winter,No Holiday,Yes,19,12,2017
434,93,2,-2.7,72,0.9,990,Winter,No Holiday,Yes,19,12,2017
435,55,3,-2.8,58,1.6,1315,Winter,No Holiday,Yes,19,12,2017
436,39,4,-2.9,59,1.8,1286,Winter,No Holiday,Yes,19,12,2017
437,55,5,-3.9,66,0.7,1209,Winter,No Holiday,Yes,19,12,2017
438,78,6,-4.3,70,1.6,1169,Winter,No Holiday,Yes,19,12,2017
439,165,7,-4.4,64,2.8,1367,Winter,No Holiday,Yes,19,12,2017
440,390,8,-5.2,58,2.2,1594,Winter,No Holiday,Yes,19,12,2017
441,199,9,-5.3,48,2.6,1810,Winter,No Holiday,Yes,19,12,2017
442,151,10,-4.6,41,2.8,1815,Winter,No Holiday,Yes,19,12,2017
443,174,11,-3.5,35,2.2,1742,Winter,No Holiday,Yes,19,12,2017
444,191,12,-2.5,31,2.6,1778,Winter,No Holiday,Yes,19,12,2017
445,189,13,-2.2,25,3.2,1970,Winter,No Holiday,Yes,19,12,2017
446,178,14,-2.2,23,3.7,1971,Winter,No Holiday,Yes,19,12,2017
447,195,15,-1.3,26,3.0,2000,Winter,No Holiday,Yes,19,12,2017
448,211,16,-1.8,31,3.1,1993,Winter,No Holiday,Yes,19,12,2017
449,256,17,-2.7,35,1.8,2000,Winter,No Holiday,Yes,19,12,2017
450,384,18,-3.8,42,3.3,2000,Winter,No Holiday,Yes,19,12,2017
451,276,19,-4.5,51,2.0,2000,Winter,No Holiday,Yes,19,12,2017
452,225,20,-4.9,55,2.0,2000,Winter,No Holiday,Yes,19,12,2017
453,224,21,-5.0,57,1.9,2000,Winter,No Holiday,Yes,19,12,2017
454,213,22,-5.5,56,1.5,2000,Winter,No Holiday,Yes,19,12,2017
455,149,23,-5.8,57,1.7,2000,Winter,No Holiday,Yes,19,12,2017
456,142,0,-6.5,63,1.5,1666,Winter,No Holiday,Yes,20,12,2017
457,172,1,-7.3,67,1.1,1593,Winter,No Holiday,Yes,20,12,2017
458,108,2,-7.8,68,0.9,1642,Winter,No Holiday,Yes,20,12,2017
459,71,3,-8.1,70,1.3,1557,Winter,No Holiday,Yes,20,12,2017
460,38,4,-8.5,73,1.0,1723,Winter,No Holiday,Yes,20,12,2017
461,56,5,-8.3,67,0.9,1566,Winter,No Holiday,Yes,20,12,2017
462,97,6,-8.2,66,0.9,1718,Winter,No Holiday,Yes,20,12,2017
463,213,7,-8.1,67,0.9,1737,Winter,No Holiday,Yes,20,12,2017
464,466,8,-7.8,65,1.1,1738,Winter,No Holiday,Yes,20,12,2017
465,239,9,-6.7,62,1.1,1749,Winter,No Holiday,Yes,20,12,2017
466,162,10,-5.4,56,1.1,1751,Winter,No Holiday,Yes,20,12,2017
467,204,11,-4.2,51,1.1,1772,Winter,No Holiday,Yes,20,12,2017
468,209,12,-3.2,49,1.3,1723,Winter,No Holiday,Yes,20,12,2017
469,228,13,-1.3,43,1.0,1777,Winter,No Holiday,Yes,20,12,2017
470,243,14,-0.5,44,1.0,1793,Winter,No Holiday,Yes,20,12,2017
471,240,15,-0.2,45,1.0,1852,Winter,No Holiday,Yes,20,12,2017
472,225,16,-0.5,48,1.1,1722,Winter,No Holiday,Yes,20,12,2017
473,237,17,-0.9,70,1.1,299,Winter,No Holiday,Yes,20,12,2017
474,329,18,-1.4,79,1.6,702,Winter,No Holiday,Yes,20,12,2017
475,190,19,-1.5,81,1.8,751,Winter,No Holiday,Yes,20,12,2017
476,165,20,-1.9,86,0.9,700,Winter,No Holiday,Yes,20,12,2017
477,197,21,-2.0,83,1.2,904,Winter,No Holiday,Yes,20,12,2017
478,184,22,-1.6,82,0.4,929,Winter,No Holiday,Yes,20,12,2017
479,153,23,-1.1,87,1.4,349,Winter,No Holiday,Yes,20,12,2017
480,166,0,-1.3,90,2.0,259,Winter,No Holiday,Yes,21,12,2017
481,189,1,-1.8,90,1.6,263,Winter,No Holiday,Yes,21,12,2017
482,132,2,-2.2,88,1.4,348,Winter,No Holiday,Yes,21,12,2017
483,79,3,-2.9,89,1.3,288,Winter,No Holiday,Yes,21,12,2017
484,58,4,-3.6,91,1.2,241,Winter,No Holiday,Yes,21,12,2017
485,49,5,-4.3,91,1.5,233,Winter,No Holiday,Yes,21,12,2017
486,84,6,-4.8,91,1.1,266,Winter,No Holiday,Yes,21,12,2017
487,178,7,-5.3,90,1.1,311,Winter,No Holiday,Yes,21,12,2017
488,423,8,-5.6,89,0.9,371,Winter,No Holiday,Yes,21,12,2017
489,265,9,-5.3,88,0.4,463,Winter,No Holiday,Yes,21,12,2017
490,169,10,-3.0,71,0.7,608,Winter,No Holiday,Yes,21,12,2017
491,243,11,-0.7,62,0.7,519,Winter,No Holiday,Yes,21,12,2017
492,290,12,1.9,40,2.0,1835,Winter,No Holiday,Yes,21,12,2017
493,285,13,3.2,42,1.8,1349,Winter,No Holiday,Yes,21,12,2017
494,255,14,4.3,47,2.3,953,Winter,No Holiday,Yes,21,12,2017
495,316,15,4.4,46,1.4,1113,Winter,No Holiday,Yes,21,12,2017
496,301,16,4.1,51,1.8,1112,Winter,No Holiday,Yes,21,12,2017
497,366,17,2.9,60,1.3,1193,Winter,No Holiday,Yes,21,12,2017
498,531,18,1.7,64,1.3,1140,Winter,No Holiday,Yes,21,12,2017
499,355,19,0.8,71,0.9,923,Winter,No Holiday,Yes,21,12,2017
500,288,20,0.2,72,0.7,990,Winter,No Holiday,Yes,21,12,2017
501,248,21,-0.4,74,0.6,1065,Winter,No Holiday,Yes,21,12,2017
502,252,22,-1.1,78,0.6,865,Winter,No Holiday,Yes,21,12,2017
503,212,23,-1.5,79,0.6,821,Winter,No Holiday,Yes,21,12,2017
504,196,0,-1.7,79,0.5,794,Winter,Holiday,Yes,22,12,2017
505,250,1,-1.6,79,0.6,784,Winter,Holiday,Yes,22,12,2017
506,161,2,-1.1,79,0.7,736,Winter,Holiday,Yes,22,12,2017
507,99,3,-0.6,76,0.5,789,Winter,Holiday,Yes,22,12,2017
508,64,4,-0.3,76,0.9,760,Winter,Holiday,Yes,22,12,2017
509,76,5,-0.2,73,0.8,880,Winter,Holiday,Yes,22,12,2017
510,114,6,-0.1,71,0.8,895,Winter,Holiday,Yes,22,12,2017
511,283,7,-0.3,72,0.7,919,Winter,Holiday,Yes,22,12,2017
512,544,8,-0.4,69,0.5,904,Winter,Holiday,Yes,22,12,2017
513,298,9,0.3,67,0.7,897,Winter,Holiday,Yes,22,12,2017
514,248,10,1.4,64,1.0,897,Winter,Holiday,Yes,22,12,2017
515,278,11,3.1,57,0.8,804,Winter,Holiday,Yes,22,12,2017
516,301,12,4.5,56,0.8,836,Winter,Holiday,Yes,22,12,2017
517,320,13,5.4,55,1.2,820,Winter,Holiday,Yes,22,12,2017
518,326,14,5.9,55,0.6,779,Winter,Holiday,Yes,22,12,2017
519,386,15,6.5,55,0.9,801,Winter,Holiday,Yes,22,12,2017
520,416,16,6.0,58,0.7,732,Winter,Holiday,Yes,22,12,2017
521,477,17,5.4,61,1.3,691,Winter,Holiday,Yes,22,12,2017
522,671,18,4.9,63,0.6,677,Winter,Holiday,Yes,22,12,2017
523,481,19,5.2,64,0.7,691,Winter,Holiday,Yes,22,12,2017
524,323,20,5.9,67,1.3,779,Winter,Holiday,Yes,22,12,2017
525,309,21,6.1,70,2.2,763,Winter,Holiday,Yes,22,12,2017
526,314,22,6.1,70,2.7,806,Winter,Holiday,Yes,22,12,2017
527,249,23,5.8,74,2.5,832,Winter,Holiday,Yes,22,12,2017
528,282,0,5.8,75,1.9,788,Winter,No Holiday,Yes,23,12,2017
529,337,1,5.7,75,1.7,706,Winter,No Holiday,Yes,23,12,2017
530,312,2,5.6,76,1.6,641,Winter,No Holiday,Yes,23,12,2017
531,230,3,5.4,77,1.6,583,Winter,No Holiday,Yes,23,12,2017
532,120,4,5.3,79,0.9,506,Winter,No Holiday,Yes,23,12,2017
533,59,5,5.0,81,1.2,425,Winter,No Holiday,Yes,23,12,2017
534,63,6,5.1,81,1.3,375,Winter,No Holiday,Yes,23,12,2017
535,99,7,5.1,82,0.7,334,Winter,No Holiday,Yes,23,12,2017
536,188,8,5.1,83,0.9,297,Winter,No Holiday,Yes,23,12,2017
537,239,9,5.2,84,0.7,226,Winter,No Holiday,Yes,23,12,2017
538,235,10,5.4,82,1.2,215,Winter,No Holiday,Yes,23,12,2017
539,282,11,5.7,81,1.1,192,Winter,No Holiday,Yes,23,12,2017
540,325,12,7.0,72,1.9,246,Winter,No Holiday,Yes,23,12,2017
541,423,13,7.7,68,1.0,249,Winter,No Holiday,Yes,23,12,2017
542,405,14,8.6,63,1.6,263,Winter,No Holiday,Yes,23,12,2017
543,443,15,8.6,64,1.5,269,Winter,No Holiday,Yes,23,12,2017
544,473,16,8.2,64,1.0,281,Winter,No Holiday,Yes,23,12,2017
545,453,17,7.7,67,0.9,264,Winter,No Holiday,Yes,23,12,2017
546,340,18,6.6,73,0.4,229,Winter,No Holiday,Yes,23,12,2017
547,260,19,6.0,76,1.1,219,Winter,No Holiday,Yes,23,12,2017
548,258,20,5.9,75,1.5,222,Winter,No Holiday,Yes,23,12,2017
549,279,21,5.6,77,0.9,212,Winter,No Holiday,Yes,23,12,2017
550,282,22,5.3,79,0.6,200,Winter,No Holiday,Yes,23,12,2017
551,237,23,5.5,80,0.6,185,Winter,No Holiday,Yes,23,12,2017
552,266,0,5.6,78,0.6,196,Winter,Holiday,Yes,24,12,2017
553,251,1,5.6,78,0.5,197,Winter,Holiday,Yes,24,12,2017
554,196,2,5.4,80,0.9,190,Winter,Holiday,Yes,24,12,2017
555,149,3,5.2,82,0.8,190,Winter,Holiday,Yes,24,12,2017
556,79,4,5.2,82,0.7,189,Winter,Holiday,Yes,24,12,2017
557,44,5,5.1,82,0.6,185,Winter,Holiday,Yes,24,12,2017
558,12,6,4.9,84,1.3,159,Winter,Holiday,Yes,24,12,2017
559,3,7,4.7,89,1.1,100,Winter,Holiday,Yes,24,12,2017
560,4,8,4.6,91,1.7,95,Winter,Holiday,Yes,24,12,2017
561,3,9,4.6,94,0.9,90,Winter,Holiday,Yes,24,12,2017
562,4,10,4.8,96,0.6,87,Winter,Holiday,Yes,24,12,2017
563,9,11,4.6,95,0.8,156,Winter,Holiday,Yes,24,12,2017
564,4,12,4.1,91,0.8,404,Winter,Holiday,Yes,24,12,2017
565,7,13,3.7,90,0.7,744,Winter,Holiday,Yes,24,12,2017
566,28,14,3.3,90,2.5,561,Winter,Holiday,Yes,24,12,2017
567,38,15,2.9,90,2.0,380,Winter,Holiday,Yes,24,12,2017
568,54,16,2.3,91,3.3,270,Winter,Holiday,Yes,24,12,2017
569,104,17,2.2,86,2.6,605,Winter,Holiday,Yes,24,12,2017
570,128,18,1.9,82,4.3,699,Winter,Holiday,Yes,24,12,2017
571,132,19,1.1,68,4.4,695,Winter,Holiday,Yes,24,12,2017
572,116,20,0.6,67,3.3,506,Winter,Holiday,Yes,24,12,2017
573,145,21,0.4,69,3.5,477,Winter,Holiday,Yes,24,12,2017
574,110,22,0.2,69,2.7,565,Winter,Holiday,Yes,24,12,2017
575,128,23,0.0,63,3.2,884,Winter,Holiday,Yes,24,12,2017
576,160,0,-0.6,64,2.4,1010,Winter,Holiday,Yes,25,12,2017
577,132,1,-1.2,57,4.3,1429,Winter,Holiday,Yes,25,12,2017
578,115,2,-1.8,53,4.1,1825,Winter,Holiday,Yes,25,12,2017
579,100,3,-2.3,52,3.4,1947,Winter,Holiday,Yes,25,12,2017
580,72,4,-3.0,51,3.2,2000,Winter,Holiday,Yes,25,12,2017
581,32,5,-3.7,51,2.6,2000,Winter,Holiday,Yes,25,12,2017
582,59,6,-4.1,50,3.0,2000,Winter,Holiday,Yes,25,12,2017
583,61,7,-4.6,46,2.8,2000,Winter,Holiday,Yes,25,12,2017
584,94,8,-4.9,44,3.0,2000,Winter,Holiday,Yes,25,12,2017
585,107,9,-4.6,40,3.5,2000,Winter,Holiday,Yes,25,12,2017
586,133,10,-3.7,35,3.7,1937,Winter,Holiday,Yes,25,12,2017
587,179,11,-2.8,35,2.9,1984,Winter,Holiday,Yes,25,12,2017
588,221,12,-1.6,33,2.5,1874,Winter,Holiday,Yes,25,12,2017
589,244,13,-1.5,33,3.8,2000,Winter,Holiday,Yes,25,12,2017
590,274,14,-0.4,31,2.0,2000,Winter,Holiday,Yes,25,12,2017
591,319,15,0.4,28,2.5,2000,Winter,Holiday,Yes,25,12,2017
592,272,16,0.4,27,2.0,2000,Winter,Holiday,Yes,25,12,2017
593,260,17,-0.7,29,2.0,2000,Winter,Holiday,Yes,25,12,2017
594,237,18,-1.6,33,2.0,2000,Winter,Holiday,Yes,25,12,2017
595,184,19,-1.8,41,2.1,2000,Winter,Holiday,Yes,25,12,2017
596,181,20,-2.1,49,1.7,2000,Winter,Holiday,Yes,25,12,2017
597,185,21,-1.7,51,1.7,2000,Winter,Holiday,Yes,25,12,2017
598,176,22,-1.3,53,1.7,2000,Winter,Holiday,Yes,25,12,2017
599,169,23,-1.0,55,1.9,2000,Winter,Holiday,Yes,25,12,2017
600,178,0,-1.4,58,1.0,1880,Winter,No Holiday,Yes,26,12,2017
601,127,1,-1.5,62,1.3,2000,Winter,No Holiday,Yes,26,12,2017
602,85,2,-2.1,69,1.0,1995,Winter,No Holiday,Yes,26,12,2017
603,72,3,-2.6,70,1.0,1992,Winter,No Holiday,Yes,26,12,2017
604,49,4,-2.6,72,1.4,1929,Winter,No Holiday,Yes,26,12,2017
605,65,5,-2.9,77,0.8,1833,Winter,No Holiday,Yes,26,12,2017
606,120,6,-2.8,73,0.7,1906,Winter,No Holiday,Yes,26,12,2017
607,296,7,-2.9,73,1.9,1911,Winter,No Holiday,Yes,26,12,2017
608,578,8,-2.7,68,2.2,1919,Winter,No Holiday,Yes,26,12,2017
609,293,9,-2.8,52,2.9,1895,Winter,No Holiday,Yes,26,12,2017
610,180,10,-2.2,36,4.1,1930,Winter,No Holiday,Yes,26,12,2017
611,250,11,-2.1,28,4.9,1887,Winter,No Holiday,Yes,26,12,2017
612,262,12,-1.3,23,4.0,2000,Winter,No Holiday,Yes,26,12,2017
613,262,13,-2.0,15,4.7,1970,Winter,No Holiday,Yes,26,12,2017
614,271,14,-1.6,20,4.3,2000,Winter,No Holiday,Yes,26,12,2017
615,246,15,-1.9,17,5.0,2000,Winter,No Holiday,Yes,26,12,2017
616,282,16,-1.9,17,3.3,2000,Winter,No Holiday,Yes,26,12,2017
617,350,17,-3.6,20,3.7,2000,Winter,No Holiday,Yes,26,12,2017
618,481,18,-4.7,23,3.4,2000,Winter,No Holiday,Yes,26,12,2017
619,317,19,-5.4,27,3.0,2000,Winter,No Holiday,Yes,26,12,2017
620,252,20,-6.1,32,4.7,2000,Winter,No Holiday,Yes,26,12,2017
621,220,21,-6.6,39,3.2,2000,Winter,No Holiday,Yes,26,12,2017
622,213,22,-7.2,38,3.1,2000,Winter,No Holiday,Yes,26,12,2017
623,156,23,-7.5,37,3.1,2000,Winter,No Holiday,Yes,26,12,2017
624,133,0,-7.9,37,2.2,2000,Winter,No Holiday,Yes,27,12,2017
625,142,1,-8.2,39,1.8,2000,Winter,No Holiday,Yes,27,12,2017
626,93,2,-8.6,37,1.5,2000,Winter,No Holiday,Yes,27,12,2017
627,81,3,-9.1,37,1.0,2000,Winter,No Holiday,Yes,27,12,2017
628,55,4,-9.1,33,2.3,2000,Winter,No Holiday,Yes,27,12,2017
629,66,5,-9.4,36,1.9,2000,Winter,No Holiday,Yes,27,12,2017
630,105,6,-9.8,37,1.7,2000,Winter,No Holiday,Yes,27,12,2017
631,262,7,-10.1,38,2.3,2000,Winter,No Holiday,Yes,27,12,2017
632,502,8,-10.2,35,1.8,2000,Winter,No Holiday,Yes,27,12,2017
633,279,9,-9.8,33,2.0,1997,Winter,No Holiday,Yes,27,12,2017
634,146,10,-8.5,29,2.4,1992,Winter,No Holiday,Yes,27,12,2017
635,213,11,-6.8,28,2.1,1986,Winter,No Holiday,Yes,27,12,2017
636,230,12,-5.5,21,2.1,1941,Winter,No Holiday,Yes,27,12,2017
637,258,13,-4.7,18,3.7,2000,Winter,No Holiday,Yes,27,12,2017
638,231,14,-4.0,18,2.4,2000,Winter,No Holiday,Yes,27,12,2017
639,228,15,-3.1,16,2.2,2000,Winter,No Holiday,Yes,27,12,2017
640,269,16,-3.2,23,2.7,2000,Winter,No Holiday,Yes,27,12,2017
641,314,17,-4.2,26,2.2,2000,Winter,No Holiday,Yes,27,12,2017
642,466,18,-5.2,32,2.2,2000,Winter,No Holiday,Yes,27,12,2017
643,315,19,-5.5,31,2.1,2000,Winter,No Holiday,Yes,27,12,2017
644,262,20,-5.9,34,0.9,2000,Winter,No Holiday,Yes,27,12,2017
645,242,21,-6.4,34,1.2,2000,Winter,No Holiday,Yes,27,12,2017
646,243,22,-6.4,36,1.3,2000,Winter,No Holiday,Yes,27,12,2017
647,216,23,-6.3,39,0.9,2000,Winter,No Holiday,Yes,27,12,2017
648,164,0,-6.5,41,1.7,2000,Winter,No Holiday,Yes,28,12,2017
649,169,1,-6.6,39,1.4,2000,Winter,No Holiday,Yes,28,12,2017
650,163,2,-6.6,34,1.8,2000,Winter,No Holiday,Yes,28,12,2017
651,86,3,-6.0,32,2.5,2000,Winter,No Holiday,Yes,28,12,2017
652,50,4,-5.8,32,1.6,2000,Winter,No Holiday,Yes,28,12,2017
653,61,5,-5.7,28,1.2,2000,Winter,No Holiday,Yes,28,12,2017
654,103,6,-5.5,24,0.5,2000,Winter,No Holiday,Yes,28,12,2017
655,257,7,-5.0,31,0.5,2000,Winter,No Holiday,Yes,28,12,2017
656,554,8,-4.7,30,0.6,2000,Winter,No Holiday,Yes,28,12,2017
657,326,9,-4.3,38,0.7,1877,Winter,No Holiday,Yes,28,12,2017
658,225,10,-3.4,33,1.3,1863,Winter,No Holiday,Yes,28,12,2017
659,288,11,-2.1,34,1.0,1868,Winter,No Holiday,Yes,28,12,2017
660,286,12,-0.8,38,1.0,1686,Winter,No Holiday,Yes,28,12,2017
661,301,13,0.8,46,1.4,1598,Winter,No Holiday,Yes,28,12,2017
662,311,14,0.8,55,1.8,1132,Winter,No Holiday,Yes,28,12,2017
663,303,15,0.4,57,2.4,1179,Winter,No Holiday,Yes,28,12,2017
664,390,16,0.3,57,2.3,1204,Winter,No Holiday,Yes,28,12,2017
665,407,17,0.2,58,2.0,1159,Winter,No Holiday,Yes,28,12,2017
666,552,18,-0.6,62,1.6,1129,Winter,No Holiday,Yes,28,12,2017
667,402,19,-0.4,62,0.9,1103,Winter,No Holiday,Yes,28,12,2017
668,319,20,-0.3,62,1.3,1040,Winter,No Holiday,Yes,28,12,2017
669,332,21,-0.2,62,0.6,986,Winter,No Holiday,Yes,28,12,2017
670,285,22,0.0,63,1.3,968,Winter,No Holiday,Yes,28,12,2017
671,260,23,0.1,63,1.1,1003,Winter,No Holiday,Yes,28,12,2017
672,233,0,0.2,63,0.7,925,Winter,No Holiday,Yes,29,12,2017
673,269,1,0.3,63,0.7,760,Winter,No Holiday,Yes,29,12,2017
674,210,2,0.5,63,1.0,691,Winter,No Holiday,Yes,29,12,2017
675,135,3,0.6,64,0.4,731,Winter,No Holiday,Yes,29,12,2017
676,85,4,0.6,65,0.4,712,Winter,No Holiday,Yes,29,12,2017
677,67,5,0.7,66,0.7,687,Winter,No Holiday,Yes,29,12,2017
678,128,6,0.8,68,0.6,673,Winter,No Holiday,Yes,29,12,2017
679,289,7,0.9,67,0.6,658,Winter,No Holiday,Yes,29,12,2017
680,636,8,1.0,68,0.6,624,Winter,No Holiday,Yes,29,12,2017
681,353,9,1.2,67,0.2,591,Winter,No Holiday,Yes,29,12,2017
682,252,10,1.9,65,0.3,562,Winter,No Holiday,Yes,29,12,2017
683,317,11,3.1,62,1.1,517,Winter,No Holiday,Yes,29,12,2017
684,363,12,4.3,62,1.6,472,Winter,No Holiday,Yes,29,12,2017
685,370,13,5.2,58,2.5,435,Winter,No Holiday,Yes,29,12,2017
686,419,14,5.7,54,3.5,418,Winter,No Holiday,Yes,29,12,2017
687,426,15,5.7,53,2.7,408,Winter,No Holiday,Yes,29,12,2017
688,504,16,5.4,56,2.2,396,Winter,No Holiday,Yes,29,12,2017
689,534,17,4.5,59,1.6,384,Winter,No Holiday,Yes,29,12,2017
