,Date,Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
292,2017-12-13,41,4,-11.4,58,1.3,1907,Winter,No Holiday,Yes,13,12,2017
293,2017-12-13,68,5,-11.5,58,1.1,1923,Winter,No Holiday,Yes,13,12,2017
294,2017-12-13,109,6,-11.9,57,1.1,1974,Winter,No Holiday,Yes,13,12,2017
295,2017-12-13,310,7,-11.7,53,1.6,1998,Winter,No Holiday,Yes,13,12,2017
296,2017-12-13,591,8,-11.4,47,3.3,2000,Winter,No Holiday,Yes,13,12,2017
297,2017-12-13,340,9,-11.1,46,3.4,1981,Winter,No Holiday,Yes,13,12,2017
298,2017-12-13,202,10,-9.5,39,2.1,1875,Winter,No Holiday,Yes,13,12,2017
299,2017-12-13,251,11,-8.1,35,1.8,1806,Winter,No Holiday,Yes,13,12,2017
300,2017-12-13,267,12,-6.5,30,2.9,1945,Winter,No Holiday,Yes,13,12,2017
301,2017-12-13,251,13,-5.8,28,2.9,1887,Winter,No Holiday,Yes,13,12,2017
302,2017-12-13,240,14,-4.7,27,2.9,1883,Winter,No Holiday,Yes,13,12,2017
303,2017-12-13,240,15,-4.9,26,3.1,1887,Winter,No Holiday,Yes,13,12,2017
304,2017-12-13,278,16,-4.5,26,2.2,2000,Winter,No Holiday,Yes,13,12,2017
305,2017-12-13,392,17,-5.6,29,1.7,2000,Winter,No Holiday,Yes,13,12,2017
306,2017-12-13,537,18,-6.6,33,1.1,2000,Winter,No Holiday,Yes,13,12,2017
307,2017-12-13,373,19,-6.6,31,1.6,2000,Winter,No Holiday,Yes,13,12,2017
308,2017-12-13,263,20,-7.6,35,0.8,2000,Winter,No Holiday,Yes,13,12,2017
309,2017-12-13,271,21,-8.3,39,1.0,2000,Winter,No Holiday,Yes,13,12,2017
310,2017-12-13,271,22,-8.9,39,0.1,2000,Winter,No Holiday,Yes,13,12,2017
311,2017-12-13,174,23,-9.2,44,0.4,1978,Winter,No Holiday,Yes,13,12,2017
312,2017-12-14,171,0,-9.5,50,0.6,1953,Winter,No Holiday,Yes,14,12,2017
313,2017-12-14,170,1,-9.8,48,0.8,2000,Winter,No Holiday,Yes,14,12,2017
314,2017-12-14,107,2,-10.6,44,0.8,1903,Winter,No Holiday,Yes,14,12,2017
315,2017-12-14,80,3,-10.7,48,0.4,1651,Winter,No Holiday,Yes,14,12,2017
316,2017-12-14,52,4,-11.0,50,0.8,1718,Winter,No Holiday,Yes,14,12,2017
317,2017-12-14,62,5,-10.8,48,0.8,1648,Winter,No Holiday,Yes,14,12,2017
318,2017-12-14,108,6,-11.0,55,0.8,1541,Winter,No Holiday,Yes,14,12,2017
319,2017-12-14,279,7,-10.9,57,1.1,1387,Winter,No Holiday,Yes,14,12,2017
320,2017-12-14,621,8,-10.4,54,1.1,1432,Winter,No Holiday,Yes,14,12,2017
321,2017-12-14,305,9,-9.4,44,0.5,1680,Winter,No Holiday,Yes,14,12,2017
322,2017-12-14,189,10,-7.7,43,0.9,1555,Winter,No Holiday,Yes,14,12,2017
323,2017-12-14,247,11,-6.1,38,1.0,1587,Winter,No Holiday,Yes,14,12,2017
324,2017-12-14,278,12,-4.9,34,1.3,1768,Winter,No Holiday,Yes,14,12,2017
325,2017-12-14,282,13,-3.8,32,0.9,1827,Winter,No Holiday,Yes,14,12,2017
326,2017-12-14,294,14,-2.7,28,0.7,1857,Winter,No Holiday,Yes,14,12,2017
327,2017-12-14,301,15,-2.5,29,1.1,1667,Winter,No Holiday,Yes,14,12,2017
328,2017-12-14,335,16,-2.4,28,0.9,1878,Winter,No Holiday,Yes,14,12,2017
329,2017-12-14,382,17,-2.9,31,0.6,1723,Winter,No Holiday,Yes,14,12,2017
330,2017-12-14,612,18,-3.5,35,1.1,1414,Winter,No Holiday,Yes,14,12,2017
331,2017-12-14,410,19,-4.2,40,0.9,1216,Winter,No Holiday,Yes,14,12,2017
332,2017-12-14,277,20,-4.8,43,1.1,1397,Winter,No Holiday,Yes,14,12,2017
333,2017-12-14,316,21,-4.8,45,0.8,1351,Winter,No Holiday,Yes,14,12,2017
334,2017-12-14,309,22,-4.9,44,1.1,1369,Winter,No Holiday,Yes,14,12,2017
335,2017-12-14,211,23,-5.6,53,1.2,1290,Winter,No Holiday,Yes,14,12,2017
336,2017-12-15,227,0,-5.7,53,0.6,1262,Winter,No Holiday,Yes,15,12,2017
337,2017-12-15,241,1,-6.3,57,0.4,1148,Winter,No Holiday,Yes,15,12,2017
338,2017-12-15,162,2,-6.8,58,0.4,1089,Winter,No Holiday,Yes,15,12,2017
339,2017-12-15,110,3,-6.9,56,0.5,1111,Winter,No Holiday,Yes,15,12,2017
340,2017-12-15,69,4,-7.1,59,0.8,1058,Winter,No Holiday,Yes,15,12,2017
341,2017-12-15,68,5,-7.5,64,0.9,989,Winter,No Holiday,Yes,15,12,2017
342,2017-12-15,129,6,-7.4,64,0.7,906,Winter,No Holiday,Yes,15,12,2017
343,2017-12-15,285,7,-7.0,63,0.6,865,Winter,No Holiday,Yes,15,12,2017
344,2017-12-15,658,8,-6.6,64,1.1,791,Winter,No Holiday,Yes,15,12,2017
345,2017-12-15,330,9,-5.9,60,0.6,691,Winter,No Holiday,Yes,15,12,2017
346,2017-12-15,221,10,-4.6,52,0.8,648,Winter,No Holiday,Yes,15,12,2017
347,2017-12-15,279,11,-2.9,46,1.0,809,Winter,No Holiday,Yes,15,12,2017
348,2017-12-15,309,12,-2.5,43,0.7,895,Winter,No Holiday,Yes,15,12,2017
349,2017-12-15,325,13,-1.6,40,0.3,868,Winter,No Holiday,Yes,15,12,2017
350,2017-12-15,329,14,-0.7,39,0.8,826,Winter,No Holiday,Yes,15,12,2017
351,2017-12-15,342,15,0.1,35,1.5,946,Winter,No Holiday,Yes,15,12,2017
352,2017-12-15,354,16,0.0,37,0.6,994,Winter,No Holiday,Yes,15,12,2017
353,2017-12-15,464,17,-0.2,39,0.8,1016,Winter,No Holiday,Yes,15,12,2017
354,2017-12-15,682,18,0.1,43,0.9,1485,Winter,No Holiday,Yes,15,12,2017
355,2017-12-15,451,19,0.6,41,1.2,1550,Winter,No Holiday,Yes,15,12,2017
356,2017-12-15,320,20,0.9,42,1.2,1113,Winter,No Holiday,Yes,15,12,2017
357,2017-12-15,300,21,0.7,47,2.7,1283,Winter,No Holiday,Yes,15,12,2017
358,2017-12-15,296,22,-0.1,49,2.0,870,Winter,No Holiday,Yes,15,12,2017
359,2017-12-15,247,23,-1.3,60,2.5,792,Winter,No Holiday,Yes,15,12,2017
360,2017-12-16,217,0,-2.6,73,3.4,787,Winter,No Holiday,Yes,16,12,2017
361,2017-12-16,302,1,-3.4,76,2.9,582,Winter,No Holiday,Yes,16,12,2017
362,2017-12-16,228,2,-4.1,73,2.1,567,Winter,No Holiday,Yes,16,12,2017
363,2017-12-16,129,3,-4.5,71,1.6,651,Winter,No Holiday,Yes,16,12,2017
364,2017-12-16,80,4,-5.0,70,2.7,702,Winter,No Holiday,Yes,16,12,2017
365,2017-12-16,45,5,-5.6,72,2.0,662,Winter,No Holiday,Yes,16,12,2017
366,2017-12-16,66,6,-6.1,69,2.9,765,Winter,No Holiday,Yes,16,12,2017
367,2017-12-16,90,7,-6.7,64,2.1,977,Winter,No Holiday,Yes,16,12,2017
368,2017-12-16,190,8,-7.3,62,2.6,1112,Winter,No Holiday,Yes,16,12,2017
369,2017-12-16,195,9,-7.2,47,2.8,1724,Winter,No Holiday,Yes,16,12,2017
370,2017-12-16,201,10,-6.2,42,2.3,1893,Winter,No Holiday,Yes,16,12,2017
371,2017-12-16,239,11,-5.2,30,4.0,1991,Winter,No Holiday,Yes,16,12,2017
372,2017-12-16,252,12,-4.1,28,3.8,1998,Winter,No Holiday,Yes,16,12,2017
373,2017-12-16,296,13,-3.7,23,4.0,1980,Winter,No Holiday,Yes,16,12,2017
374,2017-12-16,292,14,-3.4,22,4.3,1966,Winter,No Holiday,Yes,16,12,2017
375,2017-12-16,291,15,-3.3,22,5.0,2000,Winter,No Holiday,Yes,16,12,2017
376,2017-12-16,258,16,-3.3,24,3.5,2000,Winter,No Holiday,Yes,16,12,2017
377,2017-12-16,277,17,-4.6,26,2.6,2000,Winter,No Holiday,Yes,16,12,2017
378,2017-12-16,212,18,-5.3,28,3.5,2000,Winter,No Holiday,Yes,16,12,2017
379,2017-12-16,173,19,-6.0,32,2.4,2000,Winter,No Holiday,Yes,16,12,2017
380,2017-12-16,143,20,-6.6,37,3.4,2000,Winter,No Holiday,Yes,16,12,2017
381,2017-12-16,159,21,-7.1,39,3.2,2000,Winter,No Holiday,Yes,16,12,2017
382,2017-12-16,155,22,-7.6,41,1.6,2000,Winter,No Holiday,Yes,16,12,2017
383,2017-12-16,142,23,-8.0,41,2.2,2000,Winter,No Holiday,Yes,16,12,2017
384,2017-12-17,175,0,-8.1,41,2.0,2000,Winter,No Holiday,Yes,17,12,2017
385,2017-12-17,146,1,-8.4,40,1.6,2000,Winter,No Holiday,Yes,17,12,2017
386,2017-12-17,132,2,-8.7,40,2.8,2000,Winter,No Holiday,Yes,17,12,2017
387,2017-12-17,100,3,-9.0,40,3.1,2000,Winter,No Holiday,Yes,17,12,2017
388,2017-12-17,41,4,-9.5,40,1.9,2000,Winter,No Holiday,Yes,17,12,2017
389,2017-12-17,31,5,-9.7,41,3.1,2000,Winter,No Holiday,Yes,17,12,2017
390,2017-12-17,39,6,-9.9,42,2.3,2000,Winter,No Holiday,Yes,17,12,2017
391,2017-12-17,53,7,-10.2,42,2.3,2000,Winter,No Holiday,Yes,17,12,2017
392,2017-12-17,94,8,-10.7,43,0.9,2000,Winter,No Holiday,Yes,17,12,2017
393,2017-12-17,122,9,-10.5,38,1.1,1950,Winter,No Holiday,Yes,17,12,2017
394,2017-12-17,142,10,-8.5,31,1.5,1997,Winter,No Holiday,Yes,17,12,2017
395,2017-12-17,189,11,-7.2,29,1.8,1926,Winter,No Holiday,Yes,17,12,2017
396,2017-12-17,216,12,-4.9,25,2.6,1966,Winter,No Holiday,Yes,17,12,2017
397,2017-12-17,223,13,-4.5,25,3.2,1989,Winter,No Holiday,Yes,17,12,2017
398,2017-12-17,268,14,-3.2,26,3.1,1933,Winter,No Holiday,Yes,17,12,2017
399,2017-12-17,278,15,-2.5,28,2.0,2000,Winter,No Holiday,Yes,17,12,2017
400,2017-12-17,256,16,-2.7,31,2.3,2000,Winter,No Holiday,Yes,17,12,2017
401,2017-12-17,266,17,-3.8,35,2.4,2000,Winter,No Holiday,Yes,17,12,2017
402,2017-12-17,204,18,-4.7,37,1.8,2000,Winter,No Holiday,Yes,17,12,2017
403,2017-12-17,157,19,-5.6,39,1.1,2000,Winter,No Holiday,Yes,17,12,2017
404,2017-12-17,166,20,-6.0,42,0.8,2000,Winter,No Holiday,Yes,17,12,2017
405,2017-12-17,168,21,-6.5,45,0.7,2000,Winter,No Holiday,Yes,17,12,2017
406,2017-12-17,172,22,-6.6,50,0.6,1990,Winter,No Holiday,Yes,17,12,2017
407,2017-12-17,138,23,-6.9,53,0.7,2000,Winter,No Holiday,Yes,17,12,2017
408,2017-12-18,151,0,-5.9,50,0.6,2000,Winter,No Holiday,Yes,18,12,2017
409,2017-12-18,97,1,-5.3,48,0.4,1664,Winter,No Holiday,Yes,18,12,2017
410,2017-12-18,38,2,-5.0,65,0.4,990,Winter,No Holiday,Yes,18,12,2017
411,2017-12-18,32,3,-5.3,76,1.0,767,Winter,No Holiday,Yes,18,12,2017
412,2017-12-18,29,4,-5.4,81,0.7,270,Winter,No Holiday,Yes,18,12,2017
413,2017-12-18,27,5,-5.3,81,0.9,923,Winter,No Holiday,Yes,18,12,2017
414,2017-12-18,45,6,-5.2,85,0.9,271,Winter,No Holiday,Yes,18,12,2017
415,2017-12-18,96,7,-5.0,85,0.7,186,Winter,No Holiday,Yes,18,12,2017
416,2017-12-18,146,8,-4.6,86,1.2,508,Winter,No Holiday,Yes,18,12,2017
417,2017-12-18,52,9,-4.3,89,1.0,59,Winter,No Holiday,Yes,18,12,2017
418,2017-12-18,36,10,-3.7,87,1.0,541,Winter,No Holiday,Yes,18,12,2017
419,2017-12-18,44,11,-2.9,85,1.2,243,Winter,No Holiday,Yes,18,12,2017
420,2017-12-18,62,12,-1.8,83,1.2,351,Winter,No Holiday,Yes,18,12,2017
421,2017-12-18,76,13,-0.9,84,1.2,333,Winter,No Holiday,Yes,18,12,2017
422,2017-12-18,116,14,0.5,76,0.9,364,Winter,No Holiday,Yes,18,12,2017
423,2017-12-18,137,15,1.6,73,0.9,421,Winter,No Holiday,Yes,18,12,2017
424,2017-12-18,181,16,1.8,76,0.8,410,Winter,No Holiday,Yes,18,12,2017
425,2017-12-18,175,17,0.4,84,0.8,317,Winter,No Holiday,Yes,18,12,2017
426,2017-12-18,281,18,0.0,88,0.6,277,Winter,No Holiday,Yes,18,12,2017
427,2017-12-18,198,19,1.3,65,1.1,1122,Winter,No Holiday,Yes,18,12,2017
428,2017-12-18,165,20,3.3,65,3.2,1172,Winter,No Holiday,Yes,18,12,2017
429,2017-12-18,148,21,2.8,73,2.4,831,Winter,No Holiday,Yes,18,12,2017
430,2017-12-18,160,22,1.5,82,2.4,537,Winter,No Holiday,Yes,18,12,2017
431,2017-12-18,128,23,0.1,81,2.9,551,Winter,No Holiday,Yes,18,12,2017
432,2017-12-19,122,0,-1.0,73,2.3,881,Winter,No Holiday,Yes,19,12,2017
433,2017-12-19,122,1,-2.0,72,0.8,979,Winter,No Holiday,Yes,19,12,2017
434,2017-12-19,93,2,-2.7,72,0.9,990,Winter,No Holiday,Yes,19,12,2017
435,2017-12-19,55,3,-2.8,58,1.6,1315,Winter,No Holiday,Yes,19,12,2017
436,2017-12-19,39,4,-2.9,59,1.8,1286,Winter,No Holiday,Yes,19,12,2017
437,2017-12-19,55,5,-3.9,66,0.7,1209,Winter,No Holiday,Yes,19,12,2017
438,2017-12-19,78,6,-4.3,70,1.6,1169,Winter,No Holiday,Yes,19,12,2017
439,2017-12-19,165,7,-4.4,64,2.8,1367,Winter,No Holiday,Yes,19,12,2017
440,2017-12-19,390,8,-5.2,58,2.2,1594,Winter,No Holiday,Yes,19,12,2017
441,2017-12-19,199,9,-5.3,48,2.6,1810,Winter,No Holiday,Yes,19,12,2017
442,2017-12-19,151,10,-4.6,41,2.8,1815,Winter,No Holiday,Yes,19,12,2017
443,2017-12-19,174,11,-3.5,35,2.2,1742,Winter,No Holiday,Yes,19,12,2017
444,2017-12-19,191,12,-2.5,31,2.6,1778,Winter,No Holiday,Yes,19,12,2017
445,2017-12-19,189,13,-2.2,25,3.2,1970,Winter,No Holiday,Yes,19,12,2017
446,2017-12-19,178,14,-2.2,23,3.7,1971,Winter,No Holiday,Yes,19,12,2017
447,2017-12-19,195,15,-1.3,26,3.0,2000,Winter,No Holiday,Yes,19,12,2017
448,2017-12-19,211,16,-1.8,31,3.1,1993,Winter,No Holiday,Yes,19,12,2017
449,2017-12-19,256,17,-2.7,35,1.8,2000,Winter,No Holiday,Yes,19,12,2017
450,2017-12-19,384,18,-3.8,42,3.3,2000,Winter,No Holiday,Yes,19,12,2017
451,2017-12-19,276,19,-4.5,51,2.0,2000,Winter,No Holiday,Yes,19,12,2017
452,2017-12-19,225,20,-4.9,55,2.0,2000,Winter,No Holiday,Yes,19,12,2017
453,2017-12-19,224,21,-5.0,57,1.9,2000,Winter,No Holiday,Yes,19,12,2017
454,2017-12-19,213,22,-5.5,56,1.5,2000,Winter,No Holiday,Yes,19,12,2017
455,2017-12-19,149,23,-5.8,57,1.7,2000,Winter,No Holiday,Yes,19,12,2017
456,2017-12-20,142,0,-6.5,63,1.5,1666,Winter,No Holiday,Yes,20,12,2017
457,2017-12-20,172,1,-7.3,67,1.1,1593,Winter,No Holiday,Yes,20,12,2017
458,2017-12-20,108,2,-7.8,68,0.9,1642,Winter,No Holiday,Yes,20,12,2017
459,2017-12-20,71,3,-8.1,70,1.3,1557,Winter,No Holiday,Yes,20,12,2017
460,2017-12-20,38,4,-8.5,73,1.0,1723,Winter,No Holiday,Yes,20,12,2017
461,2017-12-20,56,5,-8.3,67,0.9,1566,Winter,No Holiday,Yes,20,12,2017
462,2017-12-20,97,6,-8.2,66,0.9,1718,Winter,No Holiday,Yes,20,12,2017
463,2017-12-20,213,7,-8.1,67,0.9,1737,Winter,No Holiday,Yes,20,12,2017
464,2017-12-20,466,8,-7.8,65,1.1,1738,Winter,No Holiday,Yes,20,12,2017
465,2017-12-20,239,9,-6.7,62,1.1,1749,Winter,No Holiday,Yes,20,12,2017
466,2017-12-20,162,10,-5.4,56,1.1,1751,Winter,No Holiday,Yes,20,12,2017
467,2017-12-20,204,11,-4.2,51,1.1,1772,Winter,No Holiday,Yes,20,12,2017
468,2017-12-20,209,12,-3.2,49,1.3,1723,Winter,No Holiday,Yes,20,12,2017
469,2017-12-20,228,13,-1.3,43,1.0,1777,Winter,No Holiday,Yes,20,12,2017
470,2017-12-20,243,14,-0.5,44,1.0,1793,Winter,No Holiday,Yes,20,12,2017
471,2017-12-20,240,15,-0.2,45,1.0,1852,Winter,No Holiday,Yes,20,12,2017
472,2017-12-20,225,16,-0.5,48,1.1,1722,Winter,No Holiday,Yes,20,12,2017
473,2017-12-20,237,17,-0.9,70,1.1,299,Winter,No Holiday,Yes,20,12,2017
474,2017-12-20,329,18,-1.4,79,1.6,702,Winter,No Holiday,Yes,20,12,2017
475,2017-12-20,190,19,-1.5,81,1.8,751,Winter,No Holiday,Yes,20,12,2017
476,2017-12-20,165,20,-1.9,86,0.9,700,Winter,No Holiday,Yes,20,12,2017
477,2017-12-20,197,21,-2.0,83,1.2,904,Winter,No Holiday,Yes,20,12,2017
478,2017-12-20,184,22,-1.6,82,0.4,929,Winter,No Holiday,Yes,20,12,2017
479,2017-12-20,153,23,-1.1,87,1.4,349,Winter,No Holiday,Yes,20,12,2017
480,2017-12-21,166,0,-1.3,90,2.0,259,Winter,No Holiday,Yes,21,12,2017
481,2017-12-21,189,1,-1.8,90,1.6,263,Winter,No Holiday,Yes,21,12,2017
482,2017-12-21,132,2,-2.2,88,1.4,348,Winter,No Holiday,Yes,21,12,2017
483,2017-12-21,79,3,-2.9,89,1.3,288,Winter,No Holiday,Yes,21,12,2017
484,2017-12-21,58,4,-3.6,91,1.2,241,Winter,No Holiday,Yes,21,12,2017
485,2017-12-21,49,5,-4.3,91,1.5,233,Winter,No Holiday,Yes,21,12,2017
486,2017-12-21,84,6,-4.8,91,1.1,266,Winter,No Holiday,Yes,21,12,2017
487,2017-12-21,178,7,-5.3,90,1.1,311,Winter,No Holiday,Yes,21,12,2017
488,2017-12-21,423,8,-5.6,89,0.9,371,Winter,No Holiday,Yes,21,12,2017
489,2017-12-21,265,9,-5.3,88,0.4,463,Winter,No Holiday,Yes,21,12,2017
490,2017-12-21,169,10,-3.0,71,0.7,608,Winter,No Holiday,Yes,21,12,2017
491,2017-12-21,243,11,-0.7,62,0.7,519,Winter,No Holiday,Yes,21,12,2017
492,2017-12-21,290,12,1.9,40,2.0,1835,Winter,No Holiday,Yes,21,12,2017
493,2017-12-21,285,13,3.2,42,1.8,1349,Winter,No Holiday,Yes,21,12,2017
494,2017-12-21,255,14,4.3,47,2.3,953,Winter,No Holiday,Yes,21,12,2017
495,2017-12-21,316,15,4.4,46,1.4,1113,Winter,No Holiday,Yes,21,12,2017
496,2017-12-21,301,16,4.1,51,1.8,1112,Winter,No Holiday,Yes,21,12,2017
497,2017-12-21,366,17,2.9,60,1.3,1193,Winter,No Holiday,Yes,21,12,2017
498,2017-12-21,531,18,1.7,64,1.3,1140,Winter,No Holiday,Yes,21,12,2017
499,2017-12-21,355,19,0.8,71,0.9,923,Winter,No Holiday,Yes,21,12,2017
500,2017-12-21,288,20,0.2,72,0.7,990,Winter,No Holiday,Yes,21,12,2017
501,2017-12-21,248,21,-0.4,74,0.6,1065,Winter,No Holiday,Yes,21,12,2017
502,2017-12-21,252,22,-1.1,78,0.6,865,Winter,No Holiday,Yes,21,12,2017
503,2017-12-21,212,23,-1.5,79,0.6,821,Winter,No Holiday,Yes,21,12,2017
504,2017-12-22,196,0,-1.7,79,0.5,794,Winter,Holiday,Yes,22,12,2017
505,2017-12-22,250,1,-1.6,79,0.6,784,Winter,Holiday,Yes,22,12,2017
506,2017-12-22,161,2,-1.1,79,0.7,736,Winter,Holiday,Yes,22,12,2017
507,2017-12-22,99,3,-0.6,76,0.5,789,Winter,Holiday,Yes,22,12,2017
508,2017-12-22,64,4,-0.3,76,0.9,760,Winter,Holiday,Yes,22,12,2017
509,2017-12-22,76,5,-0.2,73,0.8,880,Winter,Holiday,Yes,22,12,2017
510,2017-12-22,114,6,-0.1,71,0.8,895,Winter,Holiday,Yes,22,12,2017
511,2017-12-22,283,7,-0.3,72,0.7,919,Winter,Holiday,Yes,22,12,2017
512,2017-12-22,544,8,-0.4,69,0.5,904,Winter,Holiday,Yes,22,12,2017
513,2017-12-22,298,9,0.3,67,0.7,897,Winter,Holiday,Yes,22,12,2017
514,2017-12-22,248,10,1.4,64,1.0,897,Winter,Holiday,Yes,22,12,2017
515,2017-12-22,278,11,3.1,57,0.8,804,Winter,Holiday,Yes,22,12,2017
516,2017-12-22,301,12,4.5,56,0.8,836,Winter,Holiday,Yes,22,12,2017
517,2017-12-22,320,13,5.4,55,1.2,820,Winter,Holiday,Yes,22,12,2017
518,2017-12-22,326,14,5.9,55,0.6,779,Winter,Holiday,Yes,22,12,2017
519,2017-12-22,386,15,6.5,55,0.9,801,Winter,Holiday,Yes,22,12,2017
520,2017-12-22,416,16,6.0,58,0.7,732,Winter,Holiday,Yes,22,12,2017
521,2017-12-22,477,17,5.4,61,1.3,691,Winter,Holiday,Yes,22,12,2017
522,2017-12-22,671,18,4.9,63,0.6,677,Winter,Holiday,Yes,22,12,2017
523,2017-12-22,481,19,5.2,64,0.7,691,Winter,Holiday,Yes,22,12,2017
524,2017-12-22,323,20,5.9,67,1.3,779,Winter,Holiday,Yes,22,12,2017
525,2017-12-22,309,21,6.1,70,2.2,763,Winter,Holiday,Yes,22,12,2017
526,2017-12-22,314,22,6.1,70,2.7,806,Winter,Holiday,Yes,22,12,2017
527,2017-12-22,249,23,5.8,74,2.5,832,Winter,Holiday,Yes,22,12,2017
528,2017-12-23,282,0,5.8,75,1.9,788,Winter,No Holiday,Yes,23,12,2017
529,2017-12-23,337,1,5.7,75,1.7,706,Winter,No Holiday,Yes,23,12,2017
530,2017-12-23,312,2,5.6,76,1.6,641,Winter,No Holiday,Yes,23,12,2017
531,2017-12-23,230,3,5.4,77,1.6,583,Winter,No Holiday,Yes,23,12,2017
532,2017-12-23,120,4,5.3,79,0.9,506,Winter,No Holiday,Yes,23,12,2017
533,2017-12-23,59,5,5.0,81,1.2,425,Winter,No Holiday,Yes,23,12,2017
534,2017-12-23,63,6,5.1,81,1.3,375,Winter,No Holiday,Yes,23,12,2017
535,2017-12-23,99,7,5.1,82,0.7,334,Winter,No Holiday,Yes,23,12,2017
536,2017-12-23,188,8,5.1,83,0.9,297,Winter,No Holiday,Yes,23,12,2017
537,2017-12-23,239,9,5.2,84,0.7,226,Winter,No Holiday,Yes,23,12,2017
538,2017-12-23,235,10,5.4,82,1.2,215,Winter,No Holiday,Yes,23,12,2017
539,2017-12-23,282,11,5.7,81,1.1,192,Winter,No Holiday,Yes,23,12,2017
540,2017-12-23,325,12,7.0,72,1.9,246,Winter,No Holiday,Yes,23,12,2017
541,2017-12-23,423,13,7.7,68,1.0,249,Winter,No Holiday,Yes,23,12,2017
542,2017-12-23,405,14,8.6,63,1.6,263,Winter,No Holiday,Yes,23,12,2017
543,2017-12-23,443,15,8.6,64,1.5,269,Winter,No Holiday,Yes,23,12,2017
544,2017-12-23,473,16,8.2,64,1.0,281,Winter,No Holiday,Yes,23,12,2017
545,2017-12-23,453,17,7.7,67,0.9,264,Winter,No Holiday,Yes,23,12,2017
546,2017-12-23,340,18,6.6,73,0.4,229,Winter,No Holiday,Yes,23,12,2017
547,2017-12-23,260,19,6.0,76,1.1,219,Winter,No Holiday,Yes,23,12,2017
548,2017-12-23,258,20,5.9,75,1.5,222,Winter,No Holiday,Yes,23,12,2017
549,2017-12-23,279,21,5.6,77,0.9,212,Winter,No Holiday,Yes,23,12,2017
550,2017-12-23,282,22,5.3,79,0.6,200,Winter,No Holiday,Yes,23,12,2017
551,2017-12-23,237,23,5.5,80,0.6,185,Winter,No Holiday,Yes,23,12,2017
552,2017-12-24,266,0,5.6,78,0.6,196,Winter,Holiday,Yes,24,12,2017
553,2017-12-24,251,1,5.6,78,0.5,197,Winter,Holiday,Yes,24,12,2017
554,2017-12-24,196,2,5.4,80,0.9,190,Winter,Holiday,Yes,24,12,2017
555,2017-12-24,149,3,5.2,82,0.8,190,Winter,Holiday,Yes,24,12,2017
556,2017-12-24,79,4,5.2,82,0.7,189,Winter,Holiday,Yes,24,12,2017
557,2017-12-24,44,5,5.1,82,0.6,185,Winter,Holiday,Yes,24,12,2017
558,2017-12-24,12,6,4.9,84,1.3,159,Winter,Holiday,Yes,24,12,2017
559,2017-12-24,3,7,4.7,89,1.1,100,Winter,Holiday,Yes,24,12,2017
560,2017-12-24,4,8,4.6,91,1.7,95,Winter,Holiday,Yes,24,12,2017
561,2017-12-24,3,9,4.6,94,0.9,90,Winter,Holiday,Yes,24,12,2017
562,2017-12-24,4,10,4.8,96,0.6,87,Winter,Holiday,Yes,24,12,2017
563,2017-12-24,9,11,4.6,95,0.8,156,Winter,Holiday,Yes,24,12,2017
564,2017-12-24,4,12,4.1,91,0.8,404,Winter,Holiday,Yes,24,12,2017
565,2017-12-24,7,13,3.7,90,0.7,744,Winter,Holiday,Yes,24,12,2017
566,2017-12-24,28,14,3.3,90,2.5,561,Winter,Holiday,Yes,24,12,2017
567,2017-12-24,38,15,2.9,90,2.0,380,Winter,Holiday,Yes,24,12,2017
568,2017-12-24,54,16,2.3,91,3.3,270,Winter,Holiday,Yes,24,12,2017
569,2017-12-24,104,17,2.2,86,2.6,605,Winter,Holiday,Yes,24,12,2017
570,2017-12-24,128,18,1.9,82,4.3,699,Winter,Holiday,Yes,24,12,2017
571,2017-12-24,132,19,1.1,68,4.4,695,Winter,Holiday,Yes,24,12,2017
572,2017-12-24,116,20,0.6,67,3.3,506,Winter,Holiday,Yes,24,12,2017
573,2017-12-24,145,21,0.4,69,3.5,477,Winter,Holiday,Yes,24,12,2017
574,2017-12-24,110,22,0.2,69,2.7,565,Winter,Holiday,Yes,24,12,2017
575,2017-12-24,128,23,0.0,63,3.2,884,Winter,Holiday,Yes,24,12,2017
576,2017-12-25,160,0,-0.6,64,2.4,1010,Winter,Holiday,Yes,25,12,2017
577,2017-12-25,132,1,-1.2,57,4.3,1429,Winter,Holiday,Yes,25,12,2017
578,2017-12-25,115,2,-1.8,53,4.1,1825,Winter,Holiday,Yes,25,12,2017
579,2017-12-25,100,3,-2.3,52,3.4,1947,Winter,Holiday,Yes,25,12,2017
580,2017-12-25,72,4,-3.0,51,3.2,2000,Winter,Holiday,Yes,25,12,2017
581,2017-12-25,32,5,-3.7,51,2.6,2000,Winter,Holiday,Yes,25,12,2017
582,2017-12-25,59,6,-4.1,50,3.0,2000,Winter,Holiday,Yes,25,12,2017
583,2017-12-25,61,7,-4.6,46,2.8,2000,Winter,Holiday,Yes,25,12,2017
584,2017-12-25,94,8,-4.9,44,3.0,2000,Winter,Holiday,Yes,25,12,2017
585,2017-12-25,107,9,-4.6,40,3.5,2000,Winter,Holiday,Yes,25,12,2017
586,2017-12-25,133,10,-3.7,35,3.7,1937,Winter,Holiday,Yes,25,12,2017
587,2017-12-25,179,11,-2.8,35,2.9,1984,Winter,Holiday,Yes,25,12,2017
